program_reference_id,date_received,description,facility_site_name,facility_site_address,city,county,permit_status,permit_type,completed_date,permit_number,days_used,expiration,url,site_id
AP200712083,12/28/07 0:00,Paint Booth,Department of Energy Kansas City Plant,2000 e bannister rd,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,1/24/08 0:00,1191,27,NA,NA,AP0000950005
AP200801049,1/22/08 0:00,Grain Elevator,ADM Grain Company,6900 scarritt ave,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,4/2/08 0:00,OP,71,3/2/13 0:00,NA,AP0000950008
AP20080122KC,1/22/08 0:00,Terminal Grain Elevator,Hansen Mueller KC Terminal Elevator,1031 n topping ave,Kansas City,Jackson,AP:  Operating Permit Issued,AOP: Intermediate Operating Permit,7/2/08 0:00,OP2008-060KC,162,7/1/13 0:00,NA,AP0000950026
AP200802087,2/11/08 0:00,Boilers,Paseo Cargill Inc.,2306 rochester,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,2/21/08 0:00,NA,10,NA,NA,AP0000952436
AP200802080,2/19/08 0:00,NA,"Aventis Pharmaceuticals, Inc.",10236 marion park dr,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit,2/19/08 0:00,OP,0,1/3/13 0:00,NA,AP0000950063
AP200802081,2/19/08 0:00,Hospital,Children's Mercy Hospital,2401 gillham rd,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,2/19/08 0:00,OP,0,2/12/13 0:00,NA,AP0000952163
AP200802073,2/21/08 0:00,Hospital,Research Medical Center,2316 e meyer blvd,Kansas City,Jackson,AP:  Operating Permit Issued,AOP: Intermediate Operating Permit Renewal,7/8/09 0:00,OP2009-140,503,7/5/14 0:00,NA,AP0000952054
AP200803005,2/28/08 0:00,Landfill,Allied Waste Ind Sanitary Landfill,8300 indiana ave,Kansas City,Jackson,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit Renewal,11/18/10 0:00,OP2010-120,994,11/17/15 0:00,#http://www.dnr.mo.gov/env/apcp/permits/docs/selandfillkc2010op.pdf#,AP0000952101
AP200803012,3/3/08 0:00,Sheeted Materials,Permacel Automotive,8485 prospect,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,3/3/08 0:00,OP,0,3/2/13 0:00,NA,APE000952029
AP200806073,6/26/08 0:00,Rock Crushing,ESI Contracting Corp,7300 e 63rd,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,7/3/08 0:00,1223,7,NA,NA,AP0000952437
AP200803096,3/27/08 0:00,Concrete,Fordyce Concrete Co,5810 e 63rd st,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,3/31/08 0:00,OP,4,3/23/13 0:00,NA,AP0000952022
AP200804051,4/9/08 0:00,Boxes,Western Container Co,4323 clary blvd,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,8/18/10 0:00,OP,861,4/18/13 0:00,NA,AP0000952019
AP200804065,4/16/08 0:00,6-color 73-inch press,Allied Lithographing Co. Inc,2100 e 10th,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,4/28/08 0:00,1214,12,NA,NA,AP0000950016
AP200804073,4/21/08 0:00,Replacement Plant,Bowen Construction Plant #1,2501 manchester,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,6/3/08 0:00,1207,43,NA,NA,AP0000950176
AP200804112,4/30/08 0:00,Add Presses,Barton Nelson Inc,13700 wyandotte,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,4/30/08 0:00,1099,0,NA,NA,AP0000952044
AP200804113,4/30/08 0:00,Incienrator,FC Industries,13508 oak st,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,4/30/08 0:00,1242,0,NA,NA,AP0000952200
AP200805083,5/27/08 0:00,Rock Crushing-Local Relocation,Team Excavating,1800 burlington,Kansas City,Jackson,AP:  Section 4 Permit Issued,AP: Local CP,6/3/08 0:00,NA,7,NA,NA,AP0000952441
AP200806027,5/29/08 0:00,Utility Service Center,Kansas City Power & Light,4400 e front st,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,5/29/08 0:00,OP,0,5/28/13 0:00,NA,AP0000952012
AP200806063,6/18/08 0:00,Chemicals,Miles Inc (Bayer Corp),8400 hawthorne rd,Kansas City,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Part 70 Operating Permit Renewal,12/24/13 0:00,OP,2015,12/24/13 0:00,NA,AP0000950011
AP200807029,7/3/08 0:00,Paper Bags,Gateway Packaging of Missouri,5910 winner road,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,7/7/08 0:00,OP,4,4/7/13 0:00,NA,AP0000950065
AP200807086,7/15/08 0:00,Clearcoating Changes,Ford Motor Company - Kansas City Plant,8121 e us hwy 69,Kansas City,Clay,AP:  Amendment Approved,AP: Corrections & Amendments,8/11/08 0:00,042008-001,27,NA,NA,AP0000470019
AP200807081,7/23/08 0:00,Incinerator,Kansas City Airport Aviation Dept,601 brasilia ave,Kansas City,Platte,AP:  Permit Issued,AP: Local CP,7/29/08 0:00,1225,6,NA,NA,AP0001652404
AP200807082,7/23/08 0:00,10-color litho press,Commercial Lithographing Co,1226 chestnut,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,7/29/08 0:00,1229,6,NA,NA,AP0000950119
AP200808008,8/4/08 0:00,Printing/Publishing,Lifetouch Publishing,10800 n ambassador dr,Kansas City,Platte,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,8/4/08 0:00,OP,0,7/31/13 0:00,NA,AP0001652421
AP200808023,8/14/08 0:00,New Products,Miles Inc (Bayer Corp),8400 hawthorne rd,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,8/21/08 0:00,1234,7,NA,NA,AP0000950011
AP200808051,8/18/08 0:00,Spray Booth,Manheim Kansas City,3901 n great midwest dr,Kansas City,Clay,AP:  Permit Issued,AP: Local CP,9/30/08 0:00,NA,43,NA,NA,AP0000472209
AP200808061,8/18/08 0:00,Water Treatment,Kansas City Water Services,1 nw briarcliff rd,Kansas City,Clay,"AP:  Closed Out, Inactive",AOP: Part 70 Operating Permit,1/13/11 0:00,OP,878,NA,NA,AP0000472227
AP200808058,8/21/08 0:00,Pharmaceuticals,Zea Corporation,3101 gardner ave,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,9/4/08 0:00,1236,14,NA,NA,AP0000952444
AP200809014,9/9/08 0:00,Add screens,Damon Pursell Construction Company,9001 hickman mills dr,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,10/28/08 0:00,1240,49,NA,NA,AP0000950006
AP200809042,9/11/08 0:00,Animal Incinerator,Crest Animal Hospital,11516 hickman mills drive,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,9/11/08 0:00,OP,0,9/8/13 0:00,NA,AP0000952068
AP200810058,10/23/08 0:00,Boilers,CenterPoint,14510 botts rd,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,10/28/08 0:00,1228,5,NA,NA,AP0000952450
AP200811010,10/29/08 0:00,Bulk Fertilizer,Midwest Terminal Warehouse,1724 market st,Kansas City,Jackson,AP:  Operating Permit Issued,AOP: Intermediate Operating Permit Renewal,1/12/10 0:00,OP2009-180,440,1/12/15 0:00,NA,AP0000952201
AP200811011,11/7/08 0:00,Mixer Upgrade,Davis Paint Co,1311 iron st,Kansas City,Clay,AP:  No Permit Required,AP: Applicability Determination Request,12/30/08 0:00,NA,53,NA,NA,AP0000470040
AP200902029,12/4/08 0:00,Grinding,American Grinding Systems,8116 wilson rd,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,12/4/08 0:00,OP,0,12/3/13 0:00,NA,APA000952230
AP200902028,12/12/08 0:00,Airport,Kansas City Airport Aviation Dept,601 brasilia ave,Kansas City,Platte,AP:  Operating Permit Issued,AOP: Intermediate Operating Permit Renewal,7/8/09 0:00,OP2009-120,208,7/5/14 0:00,NA,AP0001652404
AP200902070,2/9/09 0:00,Pharmaceutical Research,Aptuit KCM,10245 hickman mills dr,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit,2/9/09 0:00,OP,0,2/4/14 0:00,NA,APB000952202
AP200902071,2/9/09 0:00,Steel Fabrication,The Bratton Corporation,2801 e 85th st,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,2/9/09 0:00,OP,0,2/3/14 0:00,NA,AP0000952034
AP200903010,2/24/09 0:00,Poly Bag Manufacturing,Frontier Bag Inc,5700 east 150 highway,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,2/24/09 0:00,OP,0,2/23/14 0:00,NA,AP0000952063
AP200903011,2/27/09 0:00,Rock Crushing,ESI Contracting Corp,7300 e 63rd,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit,2/27/09 0:00,OP,0,2/23/14 0:00,NA,AP0000952437
AP200907043,7/15/09 0:00,Auto Shredding,Advantage Metals Recycling,3005 manchester,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,7/15/09 0:00,OP,0,3/12/14 0:00,NA,AP0000950115
AP200907060,7/24/09 0:00,Concrete,Midwest Block & Brick,4104 east 12th terrace,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,7/24/09 0:00,OP,0,7/20/14 0:00,NA,AP0000952128
AP200907061,7/24/09 0:00,Power Plant,Kansas City Power & Light Co (Hawthorn),8700 hawthorne rd,Kansas City,Jackson,AP:  Correction Approved,AOP: Part 70 Operating Permit Renewal,4/18/13 0:00,OP2013-024,1364,4/17/18 0:00,#http://www.dnr.mo.gov/env/apcp/permits/docs/kcpl-hawthorn2013op.pdf#,AP0000950022
AP200903067,3/16/09 0:00,Human Remains Incinerator,Park Lawn Funeral Home,8251 hillcrest road,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,6/24/09 0:00,OP,100,3/20/14 0:00,NA,AP0000952079
AP200903098,3/16/09 0:00,Hospital,St Luke's Hospital of Kansas City,4400 wornall road,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,3/16/09 0:00,AOP,0,3/15/14 0:00,NA,AP0000952057
AP200903073,3/19/09 0:00,Animal Incinerator,KC MO Animal Control Division,4400 raytown road,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,3/19/09 0:00,OP,0,2/14/14 0:00,NA,AP0000952067
AP200904054,4/16/09 0:00,Haz Waste Recovery,Solvent Recovery Corp,716 mulberry st,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,4/16/09 0:00,OP,0,11/3/13 0:00,NA,AP0000952162
AP200904077,4/23/09 0:00,Hospital,St. Luke's Northland Hospital,5830 nw barry road,Kansas City,Platte,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,4/23/09 0:00,OP,0,4/19/14 0:00,NA,AP0001652414
AP200904061,4/24/09 0:00,Printing,International Paper Company,4343 clary blvd,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,5/19/09 0:00,1270,25,NA,NA,AP0000952177
AP200905023,5/11/09 0:00,Truck Bedliners,"Transglobal, LLC",8250 ne underground,Kansas City,Clay,AP:  Permit Issued,AP: Local CP,6/18/09 0:00,1271,38,NA,NA,AP0000472453
AP200905041,5/18/09 0:00,Rock Crushing,Hunt Martin Materials - Stamper,14457 interurban rd,Kansas City,Platte,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,5/18/09 0:00,OP,0,4/26/14 0:00,NA,APB001652403
AP200905042,5/18/09 0:00,Biodiesel,Paseo Cargill Inc.,2306 rochester,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit,5/18/09 0:00,OP,0,4/19/14 0:00,NA,AP0000952436
AP200906032,6/10/09 0:00,"Boilers, generators",University of Missouri-KC,2411 holmes,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit,6/10/09 0:00,OP,0,6/2/14 0:00,NA,AP0000952091
AP200906045,6/10/09 0:00,Asphalt,Hot Mix Materials Inc,2701 east 85th street,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit,6/10/09 0:00,OP,0,6/2/14 0:00,NA,AP0000952440
AP200906039,6/15/09 0:00,Railcar Cleaning,Mile Rail,8116 wilson rd,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,7/2/09 0:00,1279,17,NA,NA,APA000952452
AP200906063,6/18/09 0:00,Acid Rain,Kansas City Power & Light Co (Hawthorn),8700 hawthorne rd,Kansas City,Jackson,"AP:  Closed out, per policy",AOP: Phase II Acid Rain Permit Renewal,10/12/11 0:00,OP,846,12/31/14 0:00,NA,AP0000950022
AP200908039,8/20/09 0:00,Afterburner System,Folgers Coffee Co,701 broadway,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,10/15/09 0:00,1274,56,NA,NA,AP0000950017
AP200910050,8/31/09 0:00,Motorcycles,Harley Davidson Motor Co,11401 n congress,Kansas City,Platte,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit Renewal,5/23/11 0:00,OP2011-022,630,5/22/16 0:00,#http://www.dnr.mo.gov/env/apcp/permits/docs/harley-davkc2011op.pdf#,AP0001652415
AP200909019,9/14/09 0:00,Tank Painting,Tri-State Tanks,1201 w 31st st,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,10/15/09 0:00,1277,31,NA,NA,AP0000952456
AP200910019,10/5/09 0:00,Crematory,Newcomer's D.W. & Sons,4605 virginia,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,10/5/09 0:00,OP,0,9/30/14 0:00,NA,AP0000952069
AP200910033,10/7/09 0:00,CAM Plan,"Cargill, Inc.",2306 rochester st,Kansas City,Jackson,"AP:  Closed out, per policy",AOP: Part 70 Operating Permit Sign. Modification,1/13/11 0:00,OP,463,NA,NA,AP0000952001
AP200910021,10/8/09 0:00,Incinerators,FC Industries,13508 oak st,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,10/15/09 0:00,1278,7,NA,NA,AP0000952200
AP200911049,11/16/09 0:00,Boilers,Cerner Innovation Campus,10234 marion park dr,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit,11/16/09 0:00,OP,0,11/5/14 0:00,NA,AP0000952455
AP201001005,1/4/10 0:00,Incinerator,Mount Moriah,10507 holmes rd,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,1/4/10 0:00,OP,0,1/3/15 0:00,NA,AP0000952075
AP201001046,1/20/10 0:00,Dry Cleaner,Plaza Ford Ideal Dry Cleaners,1305 virginia,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit,8/18/10 0:00,OP,210,8/19/15 0:00,NA,AP0000952099
AP201003003,1/20/10 0:00,Paint Booths,Manheim Kansas City,3901 n great midwest dr,Kansas City,Clay,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,2/26/10 0:00,OP,37,2/20/15 0:00,NA,AP0000472209
AP201002031,2/4/10 0:00,Asphalt,Superior Bowen Asphalt,13808 n winan rd,Kansas City,Platte,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,2/4/10 0:00,OP,0,2/3/15 0:00,NA,AP0001652422
AP201002032,2/4/10 0:00,Asphalt,Superior Asphalt Company,9001 hickman mills dr,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,2/4/10 0:00,OP,0,2/3/15 0:00,NA,AP0000952052
AP201002033,2/8/10 0:00,Casino and hotel,Ameristar Casino Inc.,3200 n station dr,Kansas City,Clay,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,8/18/10 0:00,OP,191,2/3/15 0:00,NA,AP0000472228
AP201002034,2/8/10 0:00,Asphalt,Vance Brothers Inc,5201 brighton ave,Kansas City,Jackson,AP:  Application Denied,AOP: Intermediate Operating Permit Renewal,3/13/12 0:00,OP,764,NA,NA,AP0000950037
AP201002093,2/17/10 0:00,Dry Cleaner (petroleum),"Mayfair Cleaners & Laundry, Inc",2807 independence ave,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit,2/25/10 0:00,OP,8,2/18/15 0:00,NA,AP0000952115
AP201002054,2/18/10 0:00,Metal Fabrication,Master Pitching Machine Inc,4200 ne birmingham,Kansas City,Clay,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,2/19/10 0:00,OP,1,2/18/15 0:00,NA,AP0000472206
AP201004017,4/5/10 0:00,Generators,Liberty Mutual Data Center,7901 nw 112th,Kansas City,Platte,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,9/7/10 0:00,OP,155,9/6/15 0:00,NA,AP0001652416
AP201005042,5/17/10 0:00,NA,Miles Inc (Bayer Corp),8400 hawthorne rd,Kansas City,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Basic Operating Permit Renewal,12/24/13 0:00,OP,1317,NA,NA,AP0000950011
AP201005053,5/17/10 0:00,Computer Center,AT&T,2121 e 63rd st,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,5/17/10 0:00,OP,0,5/16/15 0:00,NA,AP0000952187
AP201006046,6/7/10 0:00,Dry Cleaning,Arrow Fabricare,3838 troost,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,6/7/10 0:00,OP,0,6/8/15 0:00,NA,AP0000952100
AP201008004,7/9/10 0:00,Generators,Ameritrade Holding Co,11530 ambassador dr,Kansas City,Platte,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,7/9/10 0:00,OP,0,7/8/15 0:00,NA,APA001652420
AP200902066,8/27/10 0:00,Food,Cook Family Foods,13825 wyandotte street,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,8/27/10 0:00,OP,0,8/28/15 0:00,NA,APB000952002
AP201009035,9/7/10 0:00,Quarry,Damon Pursell Construction Company,9001 hickman mills dr,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,9/7/10 0:00,OP,0,9/6/15 0:00,NA,AP0000950006
AP201009057,9/21/10 0:00,Hospital,Truman Medical Center East,7900 lees summit rd,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit,9/21/10 0:00,OP,0,9/20/15 0:00,NA,AP0000952154
AP201011040,10/14/10 0:00,Conditions update,"Hallmark Cards, Inc",2501 mcgee st,Kansas City,Jackson,AP:  Amendment Approved,AOP: Part 70 Operating Permit Sign. Modification,5/16/11 0:00,OP2010-077A,214,7/27/15 0:00,#http://www.dnr.mo.gov/env/apcp/permits/docs/hallmark-kc2011opa.pdf#,AP0000950114
AP201011043,11/12/10 0:00,"PAL permit, original permit by Emily Wilbur, post issuance work is notifications, deviation and semi-annual reports.",Ford Motor Company - Kansas City Plant,8121 e us hwy 69,Kansas City,Clay,AP:  Request Approved,"AP: Section 7, 8 & 9 Major Source Review",7/20/11 0:00,072011-009,250,NA,#http://www.dnr.mo.gov/env/apcp/permits/docs/ford-claycomo2011cp.pdf#,AP0000470019
AP201012020,12/9/10 0:00,Rock Crushing,Hoezel Crushing,4151 e 75th terrace,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,12/20/10 0:00,1312,11,NA,NA,AP0000952467
AP201012046,12/13/10 0:00,Vinegar,Mizkan Americas Inc.,2400 nicholson,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,3/18/11 0:00,OP,95,8/28/15 0:00,NA,APB000952161
AP201012044,12/16/10 0:00,Commercial Laundry,G & K Services,1745 reynolds ave,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,12/20/10 0:00,1310,4,NA,NA,AP0000952466
AP201101040,1/12/11 0:00,Responsible Official Change,K. C. Power & Light Co,950 n olive st,Kansas City,Jackson,AP:  Amendment Approved,AOP: Part 70 Operating Permit Admin. Amendment,5/25/11 0:00,OP,133,NA,NA,APA000950023
AP201101033,1/18/11 0:00,NA,Kansas City Water Services,1 nw briarcliff rd,Kansas City,Clay,AP:  Operating Permit Issued,AOP: Intermediate Operating Permit,2/28/13 0:00,OP2013-009,772,2/27/18 0:00,#http://www.dnr.mo.gov/env/apcp/permits/docs/watersupptrt-kc2013opf.pdf#,AP0000472227
AP201103052,2/4/11 0:00,Name Change,AXEL Americas LLC,1437 gentry,Kansas City,Clay,AP:  Amendment Approved,AOP: Intermediate Operating Permit Amendment,4/6/11 0:00,OP2007-053A,61,10/18/12 0:00,NA,AP0000470052
AP201103026,3/7/11 0:00,Hospital,North Kansas City Memorial Hospital,2800 hospital dr.,Kansas City,Clay,AP:  Section 5 Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,7/26/11 0:00,072011-013,141,NA,#http://www.dnr.mo.gov/env/apcp/permits/docs/northkchospital-2011cp.pdf#,AP0000470020
AP201103046,3/18/11 0:00,112(g) Compliance,Kansas City Power & Light Co (Hawthorn),8700 hawthorne rd,Kansas City,Jackson,AP:  No Permit Required,AP: Applicability Determination Request,5/17/11 0:00,NA,60,NA,NA,AP0000950022
AP201103089,3/28/11 0:00,Medical Research,Stower's Institute,4949 rockhill rd,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,3/28/11 0:00,OP,0,3/27/16 0:00,NA,AP0000952089
AP201104075,4/11/11 0:00,Generators,Ameritrade Holding Co,11530 ambassador dr,Kansas City,Platte,AP:  Permit Issued,AP: Local CP,4/29/11 0:00,1318,18,NA,NA,APA001652420
AP201105006,5/2/11 0:00,Roofing Material,Derbigum America,4821 chelsea avenue,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,6/23/11 0:00,OP,52,6/2/16 0:00,NA,AP0000950177
AP201106096,6/8/11 0:00,Emission Limits,Miles Inc (Bayer Corp),8400 hawthorne rd,Kansas City,Jackson,"AP:  Closed out, per policy",AP: Local CP,10/11/12 0:00,1299,491,NA,NA,AP0000950011
AP201106059,6/15/11 0:00,Hospital,Veterans Administration Medical Center,4801 e linwood blvd,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,6/23/11 0:00,OP,8,6/14/16 0:00,NA,AP0000952056
AP201106060,6/15/11 0:00,Rock Crushing,"Quality Aggregates, LLC",13000 e 350 hwy,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,6/23/11 0:00,OP,8,6/14/16 0:00,NA,AP0000952233
AP201107056,7/13/11 0:00,Asphaltic Concrete,J.M. Fahey Construction,8600 tracy,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,7/15/11 0:00,OP,2,7/12/16 0:00,NA,AP0000950003
AP201108029,8/8/11 0:00,Remove TCE and OP requirement,AXEL Americas LLC,1437 gentry,Kansas City,Clay,AP:  Operating Permit Terminated,AOP: Applicability Determination Requests,6/4/12 0:00,OP2007-053A,301,NA,NA,AP0000470052
AP201108045,8/16/11 0:00,Hospital,North Kansas City Memorial Hospital,2800 hospital dr.,Kansas City,Clay,AP:  Received Basic OP Issued,AOP: Basic Operating Permit,9/30/11 0:00,OP,45,8/15/16 0:00,NA,AP0000470020
AP201110057,10/18/11 0:00,Hospital,University of Missouri-KC,1011 east 51st st,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,10/25/11 0:00,OP,7,10/17/16 0:00,NA,AP0000952090
AP201110055,10/28/11 0:00,PAL Change to 072011-009 and 042008-001,Ford Motor Company - Kansas City Plant,8121 e us hwy 69,Kansas City,Clay,AP:  Amendment Approved,AP: Corrections & Amendments,12/20/11 0:00,072011-009,53,7/20/11 0:00,NA,AP0000470019
