program_reference_id,date_received,description,facility_site_name,facility_site_address,city,county,permit_status,permit_type,completed_date,permit_number,days_used,expiration,url,site_id
AP200512053,10/28/05 0:00,Vinegar,Mizkan Americas Inc.,2400 NICHOLSON,Kansas City,Jackson,AP:  Operating Permit Issued,AOP: Basic Operating Permit Renewal,10/28/05 0:00,OP,0,8/29/10 0:00,NA,APB000952161
AP200510070,10/31/05 0:00,Printing Presses,Universal Manufacturing Co,5450 Deramus St,North Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,11/22/05 0:00,1124,22,NA,NA,AP0000952014
AP200511009,11/2/05 0:00,Conveyors,Hunt Martin Materials,410 Randolph,Randolph,Clay,AP:  No Permit Required,AP: IR Applicability Determination Request,1/3/06 0:00,NA,62,NA,NA,APB000470098
AP200511015,11/2/05 0:00,Power Plant,Independence Power & Light (Blue Valley),21500 E TRUMAN RD,Sugar Creek,Jackson,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit Renewal,11/2/10 0:00,OP2010-117,1826,11/1/15 0:00,#http://www.dnr.mo.gov/env/apcp/permits/docs/indeppwrlght-blueval2010op.pdf#,AP0000950050
AP200511014,11/3/05 0:00,Boilers,Veolia Energy - Kansas City,115 Grand Ave,Kansas City,Jackson,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit Renewal,3/4/13 0:00,OP2012-050,2678,3/3/18 0:00,#http://www.dnr.mo.gov/env/apcp/permits/docs/veolia-kc2013opf.pdf#,APC000950021
AP200511079,11/7/05 0:00,General OP - Dry Cleaner,Fosters Cleaners & Shirt Laundry,701C N MO Hwy 7,Blue Springs,Jackson,AP:  No Permit Required,AOP: Basic Operating Permit Renewal,8/31/06 0:00,OP,297,NA,NA,AP0000950263
AP200511022,11/8/05 0:00,Terminate P70,Midland Lithography,1841 VERNON ST,North Kansas City,Clay,AP:  Operating Permit Terminated,AOP: Part 70 Operating Permit Admin. Amendment,11/16/05 0:00,OP,8,NA,NA,AP0000470033
AP200511035,11/9/05 0:00,Base Load revision,"MEP Pleasant Hill, LLC",25111 E 175th,Pleasant Hill,Cass,AP:  Amendment Approved,AP: Corrections & Amendments,4/13/06 0:00,0899-030,155,NA,NA,APA000370056
AP200511046,11/9/05 0:00,New Press,Commercial Lithographing Co,1226 Chestnut,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,12/9/05 0:00,1130,30,NA,NA,AP0000950119
AP200511082,11/9/05 0:00,Membrane Treatment,BHA Technologies,417 SE Thompson Dr.,Lee's Summit,Jackson,AP:  No Permit Required,AP: Applicability Determination Request,1/12/06 0:00,NA,64,NA,NA,APA000950298
AP200511055,11/21/05 0:00,NA,Independence Power & Light (Blue Valley),21500 E TRUMAN RD,Sugar Creek,Jackson,AP:  Special Project Complete,AOP: NOx Projected Allowance or Control Period,9/14/06 0:00,NA,297,NA,NA,AP0000950050
AP200511059,11/21/05 0:00,NA,UtiliCorp-Greenwood Energy Center,14001 Smart Rd.,Greenwood,Jackson,AP:  Special Project Complete,AOP: NOx ERC Bank & Trade,9/14/06 0:00,NA,297,NA,NA,AP0000950139
AP200511060,11/21/05 0:00,NA,UtiliCorp United - Sibley,33200 East Johnson Road,Sibley,Jackson,AP:  Special Project Complete,AOP: NOx Projected Allowance or Control Period,9/18/06 0:00,NA,301,NA,NA,APB000950031
AP200511084,11/28/05 0:00,Concrete,Midwest Block & Brick,4104 East 12th Terrace,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,12/21/05 0:00,NA,23,NA,NA,AP0000952128
AP200511098,11/28/05 0:00,Natural Gas Transmission,Southern Star Central Pipeline - Lone Ja,14091 Hutt Rd,Lone Jack,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,1/4/06 0:00,OP,37,11/27/10 0:00,NA,AP0000950074
AP200512004,12/5/05 0:00,Amend OP requirement,"APAC - Kansas, Inc",19100 E 231ST ST,Harrisonville,Cass,AP:  Permit Required,AP: IR Corrections & Amendments,8/22/06 0:00,102005-010,260,NA,NA,AP0000370007
AP200512025,12/13/05 0:00,Fluidized bed skid cleaner,Ford Motor Company - Kansas City Plant,8121 E US Hwy 69,Kansas City,Clay,AP:  Section 5 Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,4/26/06 0:00,042006-012,134,NA,#http://www.dnr.mo.gov/env/apcp/docs/042006-012.pdf#,AP0000470019
AP200512065,12/14/05 0:00,Asphalt,Bowen Construction Co,Langsford Rd,Lee's Summit,Jackson,AP:  Operating Permit Issued,AOP: Basic Operating Permit Renewal,1/10/06 0:00,OP,27,12/13/10 0:00,NA,AP0000950192
AP200512027,12/15/05 0:00,Unit 3 Renewal,Independence Power & Light (Blue Valley),21500 E TRUMAN RD,Sugar Creek,Jackson,AP:  Acid Rain Permit Issued,AOP: Phase II Acid Rain Permit Renewal,7/21/06 0:00,OP2006-045,218,12/31/09 0:00,NA,AP0000950050
AP200601005,1/6/06 0:00,Co-located equipment,Martin Marietta Aggregates,15719 South Airport Road,Greenwood,Cass,AP:  Application Withdrawn by Applicant,AP: IR Sec 5 & 6: Deminimis and Minor,3/20/06 0:00,NA,73,NA,NA,AP0000370001
AP200601028,1/11/06 0:00,Plastic resin unloading,Transflo,1125 SE Browning Ave,Lee's Summit,Jackson,AP:  No Permit Required,AP: Sec 5 & 6: Deminimis and Minor,2/21/06 0:00,NA,41,NA,NA,AP0000950307
AP200601050,1/17/06 0:00,Coating Process,Woodbridge Corporation,555 NW PLATTE VALLEY DR,Riverside,Platte,AP:  No Permit Required,AP: Applicability Determination Request,2/23/06 0:00,NA,37,NA,NA,AP0001650028
AP200601060,1/17/06 0:00,Responsible offficial change,Independence Power & Light,22225 210 Hwy,Missouri City,Clay,AP:  Amendment Approved,AOP: Part 70 Operating Permit Admin. Amendment,1/23/06 0:00,OP,6,NA,NA,APA000470096
AP200602088,1/17/06 0:00,Responsible official,Independence Power & Light (Blue Valley),21500 E TRUMAN RD,Sugar Creek,Jackson,AP:  Amendment Approved,AOP: Part 70 Operating Permit Admin. Amendment,7/11/06 0:00,OP,175,11/1/10 0:00,NA,AP0000950050
AP200601058,1/19/06 0:00,Concrete Batch Plant,Green Quarries - Excelsior Plant,1910 A West 69 Hwy,Carrollton,Clay,AP:  Section 5 Permit Issued,AP: IR Sec 5 & 6: Deminimis and Minor,5/16/06 0:00,052006-010,117,NA,#http://www.dnr.mo.gov/env/apcp/docs/052006-010.pdf#,APA000470114
AP200601061,1/19/06 0:00,Fiberglass shelters,Vertex Plastics,825 N Grove St,Kearney,Clay,AP:  Operating Permit Issued,AOP: Intermediate Operating Permit Renewal,12/28/09 0:00,OP2009-052,1439,12/27/14 0:00,#http://www.dnr.mo.gov/env/apcp/permits/docs/vertex-kearney2009cp.pdf#,AP0000470175
AP200601074,1/20/06 0:00,Add baghouse,Valspar,1136 FAYETTE ST,North Kansas City,Clay,AP:  No Permit Required,AP: Applicability Determination Request,2/9/06 0:00,NA,20,NA,NA,AP0000470140
AP200601076,1/23/06 0:00,Power Plant,Kansas City Power & Light Co (Hawthorn),8700 HAWTHORNE RD,Kansas City,Jackson,AP:  Acid Rain Permit Issued,AOP: Phase II Acid Rain Permit Renewal,5/31/06 0:00,OP2006-027,128,12/31/09 0:00,NA,AP0000950022
AP200601078,1/24/06 0:00,Pilot screening plant - electrosub,Hunt Martin Materials,7600 W MO Hwy 9,Parkville,Platte,AP:  Application Withdrawn by Applicant,AP: Temporary or Pilot Plant Permit,3/20/06 0:00,NA,55,NA,NA,APC001650010
AP200601085,1/25/06 0:00,Modify asphalt plant,Vance Brothers Inc,5201 BRIGHTON AVE,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,2/22/06 0:00,1134,28,NA,NA,AP0000950037
AP200604037,4/10/06 0:00,Cultured Marble,"Aristocrat Marble, Inc.",2401 BURLINGTON ST,North Kansas City,Clay,"AP:  Closed out, per policy",AOP: Part 70 Operating Permit Renewal,6/26/08 0:00,OP,808,4/9/11 0:00,NA,AP0000470177
AP200604047,4/14/06 0:00,Rock Crushing,APAC - Kansas Inc,2001B MO Hwy 291,Sugar Creek,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,5/30/06 0:00,OP,46,4/13/11 0:00,NA,AP0000950048
AP200604060,4/21/06 0:00,Clarify 10 ton styrene limit,"Aristocrat Marble, Inc.",2401 BURLINGTON ST,North Kansas City,Clay,AP:  Amendment Approved,AP: Corrections & Amendments,5/22/06 0:00,052001-023A,31,NA,NA,AP0000470177
AP200604063,4/24/06 0:00,Offset sheetfed printing press,Universal Manufacturing Co,5450 Deramus St,North Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,4/26/06 0:00,1147,2,NA,NA,AP0000952014
AP200604070,4/25/06 0:00,PSD Solvent Change,"Cargill, Inc.",2306 ROCHESTER ST,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,5/31/06 0:00,1140,36,NA,NA,AP0000952001
AP200604076,4/27/06 0:00,Thermal Oxidizer,Miles Inc (Bayer Corp),8400 HAWTHORNE RD,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,5/16/06 0:00,1123,19,NA,NA,AP0000950011
AP200605001,4/27/06 0:00,Temporary Incinerator,MRI - Deramus Field Station,13204 Arrington Rd,Grandview,Jackson,AP:  Temporary Permit Issued,AP: Temporary or Pilot Plant Permit,7/17/06 0:00,052005-001C,81,NA,NA,AP0000950304
AP200605013,5/4/06 0:00,Name Change,Lake City Army Ammunition Plant,MO Hwy 78,Independence,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Part 70 Operating Permit Admin. Amendment,6/13/08 0:00,OP2003-042,771,10/30/08 0:00,NA,AP0000950046
AP200601100,1/30/06 0:00,Crusher production rate,"APAC - Kansas, Inc",19100 E 231ST ST,Harrisonville,Cass,"AP:  Closed out, per policy",AP: Sec 4: Relocate to New Site,2/10/06 0:00,102005-011A,11,NA,NA,AP0000370007
AP200601101,1/30/06 0:00,Rock Crushing - electrosub,APAC - Kansas - Independence Division,2031 N Courtney Rd,Independence,Jackson,AP:  Section 5 Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,3/2/06 0:00,032006-003,31,NA,#http://www.dnr.mo.gov/env/apcp/docs/032006-003.pdf#,AP0000950061
AP200602019,2/3/06 0:00,Loading Points,Bartlett Grain Company,5801 NE BIRMINGHAM RD,Kansas City,Clay,AP:  Permit Issued,AP: Local CP,2/23/06 0:00,1139,20,NA,NA,AP0000470025
AP200602017,2/6/06 0:00,Replace Gluer,Georgia Pacific Corp,8600 NE 38th St,Randolph,Clay,AP:  Permit Issued,AP: Local CP,2/23/06 0:00,1137,17,NA,NA,APA000472201
AP200602027,2/7/06 0:00,Spray painting modifications,ROM Corporation,6800 E 163rd St,Belton,Cass,AP:  Section 5 Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,10/23/07 0:00,102007-012,623,NA,#http://www.dnr.mo.gov/env/apcp/permits/docs/romcorporation-belton.pdf#,AP0000370061
AP200602050,2/9/06 0:00,Generator,Lake City Army Ammunition Plant,MO Hwy 78,Independence,Jackson,AP:  No Permit Required,AP: Sec 5 & 6: Deminimis and Minor,3/23/06 0:00,NA,42,NA,NA,AP0000950046
AP200602090,2/17/06 0:00,Responsible official,Allied Waste Ind Sanitary Landfill,8300 INDIANA AVE,Kansas City,Jackson,AP:  Amendment Approved,AOP: Part 70 Operating Permit Admin. Amendment,3/23/06 0:00,OP2003-037,34,NA,NA,AP0000952101
AP200602094,2/17/06 0:00,Responsible official,"Courtney Ridge Landfill, LLC",2001 N. MO 291 Highway,Sugar Creek,Jackson,AP:  Amendment Approved,AOP: Part 70 Operating Permit Admin. Amendment,3/23/06 0:00,OP2005-034,34,NA,NA,AP0000950267
AP200602079,2/21/06 0:00,Concrete,Remington Steel LLC,971 N Jefferson,Kearney,Clay,AP:  No Permit Required,AP: IR Sec 5 & 6: Deminimis and Minor,3/27/06 0:00,NA,34,NA,NA,APA000470180
AP200602082,2/22/06 0:00,New soybean plant-Modeling,"Cargill, Inc.",2306 ROCHESTER ST,Kansas City,Jackson,"AP:  Closed out, per policy","AP: Section 7, 8 & 9 Major Source Review",5/31/06 0:00,NA,98,NA,NA,AP0000952001
AP200602096,2/23/06 0:00,Rock Crushing,Beyer Crushed Rock Co.,4600 E County Hwy Y,Cleveland,Cass,AP:  Amendment Approved,AOP: Basic Operating Permit Amendment,5/5/06 0:00,OP,71,10/28/07 0:00,NA,AP0000370053
AP200603010,3/1/06 0:00,Draft permit,Safety-Kleen Corp,901 South Yuma Dr,Independence,Jackson,AP:  Interprogram Coordination Completed,AP: Interprogram Coordination Task,3/3/06 0:00,NA,2,NA,NA,AP0000950228
AP200603007,3/3/06 0:00,Monitoring conditions,Penny's Concrete - Grain Valley,4115 S Outer Rd,Grain Valley,Jackson,AP:  Amendment Approved,AP: IR Corrections & Amendments,4/19/06 0:00,062004-004A,47,NA,NA,AP0000950297
AP200603072,3/6/06 0:00,Paint Manufacturing,Davis Paint Co,1311 IRON ST,Kansas City,Clay,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit Renewal,10/15/13 0:00,OP2013-061,2780,10/14/18 0:00,#http://www.dnr.mo.gov/env/apcp/permits/docs/davispaint-nkc2013op.pdf#,AP0000470040
AP200603035,3/8/06 0:00,Alternate fuels evaluation,LaFarge Corporation - Sugar Creek,4201 N RIVER BLVD,Sugar Creek,Jackson,"AP:  Closed out, per policy",AP: Applicability Determination Request,3/29/06 0:00,NA,21,NA,NA,APB000950030
AP200603055,3/13/06 0:00,Gypsum Reclaim System,LaFarge Corporation - Sugar Creek,4201 N RIVER BLVD,Sugar Creek,Jackson,AP:  No Permit Required,AP: Applicability Determination Request,10/22/07 0:00,NA,588,NA,NA,APB000950030
AP200603057,3/13/06 0:00,Add Fly Ash Silo,"Northland Ready-Mix, Inc",8607 Schell Rd,Pleasant Valley,Clay,AP:  No Permit Required,AP: Applicability Determination Request,4/26/06 0:00,NA,44,NA,NA,AP0000470031
AP200603062,3/15/06 0:00,Rock Crushing,Master Rock - Barber,MO Hwy 7 & US 50,Lee's Summit,Jackson,AP:  Application Withdrawn by Applicant,AP: IR Sec 5 & 6: Deminimis and Minor,10/20/06 0:00,NA,219,NA,NA,AP0000950308
AP200604020,3/23/06 0:00,Detergents,Church and Dwight,1607 Anaconda Rd,Harrisonville,Cass,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,5/26/06 0:00,OP,64,3/22/11 0:00,NA,AP0000370054
AP200603093,3/27/06 0:00,Add BMPs to site-electrosub,LaFarge North America,16400 E KENTUCKY RD,Independence,Jackson,AP:  Section 5 Permit Issued,AP: IR Sec 5 & 6: Deminimis and Minor,6/20/06 0:00,062006-011,85,NA,#http://www.dnr.mo.gov/env/apcp/docs/062006-011.pdf#,AP0000950285
AP200604025,4/4/06 0:00,Emission Limitations,"Courtney Ridge Landfill, LLC",2001 N. MO 291 Highway,Sugar Creek,Jackson,"AP:  Closed out, per policy",AOP: Part 70 Operating Permit Minor Modification,5/5/10 0:00,OP2005-034,1492,11/15/10 0:00,NA,AP0000950267
AP200604028,4/4/06 0:00,Merger Changes,Research Medical Center - Brookside,6601 ROCKHILL RD,Kansas City,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Intermediate Operating Permit Amendment,9/21/07 0:00,OP,535,NA,NA,AP0000952087
AP200604013,4/5/06 0:00,Screens,Hunt Martin Materials,7600 W MO Hwy 9,Parkville,Platte,AP:  No Permit Required,AP: Applicability Determination Request,6/14/06 0:00,NA,70,NA,NA,APC001650010
AP200604034,4/7/06 0:00,Airplane Repair,American Airlines,9200 NW 112th Street,Kansas City,Platte,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit Renewal,7/8/09 0:00,OP2009-100,1188,7/5/14 0:00,NA,AP0001650005
AP200605067,5/24/06 0:00,Rock Crushing,APAC - Limpus Quarries Inc,38800 E 285th St,Garden City,Cass,AP:  Section 4 Permit Issued,AP: Sec 4: Relocate to New Site,6/13/06 0:00,032006-003,20,6/15/08 0:00,NA,AP0000370022
AP200605075,5/25/06 0:00,Iron Casting,Clay & Bailey Mfg. Co.,6401 E 40TH ST,Kansas City,Jackson,AP:  Operating Permit Issued,AOP: Intermediate Operating Permit Renewal,4/4/08 0:00,OP2008-030,680,4/4/13 0:00,NA,AP0000950012
AP200605070,5/26/06 0:00,Replace press,Burd & Fletcher - Independence Plant # 1,5151 Geospace Drive,Independence,Jackson,AP:  No Permit Required,AP: Applicability Determination Request,6/29/06 0:00,NA,34,NA,NA,AP0000950197
AP200606003,5/30/06 0:00,Add equipment,Riverside Composting and Recycling,8105 NW River Park Dr,Riverside,Platte,AP:  Section 5 Permit Issued,AP: IR Sec 5 & 6: Deminimis and Minor,9/6/06 0:00,092006-001,99,NA,#http://www.dnr.mo.gov/env/apcp/docs/riversidecomp-port-0527.pdf#,AP0001650035
AP200606004,5/31/06 0:00,Landfill gas throughput,LaFarge Corporation - Sugar Creek,4201 N RIVER BLVD,Sugar Creek,Jackson,AP:  Amendment Approved,AP: Corrections & Amendments,11/16/06 0:00,082004-016A,169,NA,NA,APB000950030
AP200606016,6/2/06 0:00,Conveyors and screen,Martin Marietta - Peculiar Quarry,7410 County Hwy YY West,Peculiar,Cass,AP:  No Permit Required,AP: Applicability Determination Request,8/16/06 0:00,NA,75,NA,NA,AP0000370002
AP200606020,6/6/06 0:00,Printing Press,"Hallmark Cards, Inc",2501 MCGEE ST,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,6/14/06 0:00,1154,8,NA,NA,AP0000950114
AP200606037,6/7/06 0:00,Natural Gas Peaking Plant,Aquila South Harper Peaking Fac.,24110 S. Harper Rd,Peculiar,Cass,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit,11/26/07 0:00,OP2007-062,537,11/25/12 0:00,#http://www.dnr.mo.gov/env/apcp/docs/aquilasouthharper-peculiar.pdf#,APA000370063
AP200606038,6/8/06 0:00,Resource Recovery,"Tnemec Company, Inc",123 W 123rd Ave,North Kansas City,Clay,AP:  Interprogram Coordination Completed,AP: Interprogram Coordination Task,6/9/06 0:00,NA,1,NA,NA,AP0000470075
AP200606042,6/12/06 0:00,Add limits to permit,"L.S. Construction Services, Inc.",1600 N STATE ROUTE 291,Sugar Creek,Jackson,AP:  Amendment Approved,AP: IR Corrections & Amendments,7/21/06 0:00,0196-007A,39,NA,NA,AP0000950276
AP200606083,6/22/06 0:00,Steam and wastewater,"Facility Operation Services, LLC",9200 NW 112th,Kansas City,Platte,AP:  Operating Permit Issued,AOP: Intermediate Operating Permit,7/8/09 0:00,OP2009-010,1112,7/8/14 0:00,NA,APA001652424
AP200606084,6/22/06 0:00,Hospital,Veterans Administration Medical Center,4801 E LINWOOD BLVD,Kansas City,Jackson,AP:  Operating Permit Issued,AOP: Basic Operating Permit Renewal,6/22/06 0:00,OP,0,5/14/11 0:00,NA,AP0000952056
AP200606076,6/23/06 0:00,Reclassify P70 to BAS,"Aristocrat Marble, Inc.",2401 BURLINGTON ST,North Kansas City,Clay,"AP:  Closed out, per policy",AOP: Part 70 Operating Permit Admin. Amendment,6/26/08 0:00,OP,734,NA,NA,AP0000470177
AP200607032,6/26/06 0:00,Responsible Official Change,Kansas City Power & Light Co (Hawthorn),8700 HAWTHORNE RD,Kansas City,Jackson,AP:  Amendment Approved,AOP: Part 70 Operating Permit Admin. Amendment,10/4/07 0:00,OP,465,1/9/10 0:00,NA,AP0000950022
AP200606091,6/27/06 0:00,Ownership Change,"Bluegrass Container Company, LLC",110 East 10th Avenue,North Kansas City,Clay,"AP:  Closed out, per policy",AOP: Part 70 Operating Permit Admin. Amendment,7/25/06 0:00,OP,28,4/24/08 0:00,NA,AP0000470011
AP200606107,6/29/06 0:00,Printed Products,"Henry Wurst, Inc",1331 SALINE ST,Kansas City,Clay,AP:  Operating Permit Issued,AOP: Intermediate Operating Permit Renewal,5/3/10 0:00,OP2010-040,1404,5/2/15 0:00,#http://www.dnr.mo.gov/env/apcp/permits/docs/hwurstnkc2010op.pdf#,AP0000470032
AP200607007,7/3/06 0:00,Emergency generator,BHA Technologies,8800 E 63rd St,Raytown,Jackson,AP:  No Permit Required,AP: Applicability Determination Request,7/28/06 0:00,NA,25,NA,NA,AP0200607007
AP200607045,7/17/06 0:00,Funeral Home Incinerator,Royer Funeral Home,101 SE 15th St,Oak Grove,Jackson,AP:  Section 5 Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,11/2/06 0:00,112006-003,108,NA,#http://www.dnr.mo.gov/env/apcp/docs/royerfuneralhome.pdf#,AP0000950309
AP200608018,7/17/06 0:00,Name Change,Centerpoint Medical Center,1509 W TRUMAN RD,Sugar Creek,Jackson,"AP:  Closed out, per policy",AOP: Intermediate Operating Permit Amendment,12/21/07 0:00,OP,522,5/13/07 0:00,NA,AP0000950066
AP200607048,7/19/06 0:00,Acetators,Mizkan Americas Inc.,2400 NICHOLSON,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,8/10/06 0:00,1159,22,NA,NA,APB000952161
AP200607049,7/19/06 0:00,Catalytic Oxidizer,"Aventis Pharmaceuticals, Inc.",10236 Marion Park Dr,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,8/10/06 0:00,1155,22,NA,NA,AP0000950063
AP200607057,7/20/06 0:00,Loading Changes,BP Products - North America,1315 n Sterling,Sugar Creek,Jackson,AP:  Permit Required,AP: Applicability Determination Request,8/4/06 0:00,NA,15,NA,NA,APB000950002
AP200607079,7/26/06 0:00,Membranes-downgrade from P70 to BAS,BHA Technologies,417 SE Thompson Dr.,Lee's Summit,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit,9/28/06 0:00,OP,64,7/26/11 0:00,NA,APA000950298
AP200607073,7/27/06 0:00,Rock Crushing,APAC - Limpus Quarries Inc,38800 E 285th St,Garden City,Cass,AP:  Section 4 Permit Issued,AP: Sec 4: Relocate Approved Site,7/28/06 0:00,0596-018,1,7/27/08 0:00,NA,AP0000370022
AP200608001,7/28/06 0:00,Medical Research,Stower's Institute,4949 ROCKHILL RD,Kansas City,Jackson,AP:  Operating Permit Issued,AOP: Basic Operating Permit,7/28/06 0:00,OP,0,7/20/11 0:00,NA,AP0000952089
AP200608005,7/31/06 0:00,Asphalt,Ideker - Mosby,12528 6th St,Mosby,Clay,AP:  Section 4 Permit Issued,AP: Sec 4: Relocate to New Site,8/19/06 0:00,072006-009,19,9/5/07 0:00,NA,AP0000470182
AP200608029,8/8/06 0:00,Flare Changes,Rumble Recycling & Disposal Facility,2031 N Courtney Rd,Sugar Creek,Jackson,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit Sign. Modification,5/10/07 0:00,OP2007-013,275,5/9/12 0:00,#http://www.dnr.mo.gov/env/apcp/permits/docs/rumble-sgrcrk.pdf#,AP0000950273
AP200608030,8/8/06 0:00,Flare Changes,Rumble Recycling & Disposal Facility,2031 N Courtney Rd,Sugar Creek,Jackson,AP:  No Permit Required,AP: Applicability Determination Request,10/10/06 0:00,NA,63,NA,NA,AP0000950273
AP200608054,8/11/06 0:00,Concrete,Lone Wolf Enterprises,501 LOCUST ST,Harrisonville,Cass,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,12/5/06 0:00,OP,116,8/10/11 0:00,NA,APC000370006
AP200608081,8/25/06 0:00,Cardboard Boxes-Never Built,Love Box Company,1600 N Hwy 291,Independence,Jackson,AP:  Permit Issued,AP: Permit-by-Rule,9/18/06 0:00,092006-005,24,NA,#http://www.dnr.mo.gov/env/apcp/docs/lovebox-independence.pdf#,AP0000950310
AP200608086,8/30/06 0:00,Asphalt,C.B. Asphalt at Barber & Sons,MO Hwy 7,Lee's Summit,Jackson,AP:  Section 4 Permit Issued,AP: Sec 4: Relocate to New Site,9/14/06 0:00,NA,15,9/30/08 0:00,NA,AP0000950317
AP200609008,9/1/06 0:00,Storage tank cleaning,BP Pipelines (North America),700 E Main,Freeman,Cass,AP:  Temporary Permit Issued,AP: Temporary or Pilot Plant Permit,10/18/06 0:00,102006-010,47,9/17/07 0:00,#http://www.dnr.mo.gov/env/apcp/permits/docs/bppipe-freeman.pdf#,AP0000370031
AP200609036,9/11/06 0:00,Power Plant,Aquila KCI Energy Center,9900 NW 112th St,Platte City,Platte,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit Renewal,8/3/10 0:00,OP2010-090,1422,8/2/15 0:00,#http://www.dnr.mo.gov/env/apcp/permits/docs/kcpl-kci2010op.pdf#,AP0001650009
