program_reference_id,date_received,description,facility_site_name,facility_site_address,city,county,permit_status,permit_type,completed_date,,,permit_number,days_used,expiration,url,site_id,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,Census Year,State FIPS,County FIPS,Place Name,Place FIPS,Census Tract Code,Census Block Code,Census Block Group,Full FIPS (block),Full FIPS (tract),Metro/Micro Statistical Area Name,Metro/Micro Statistical Area Code,Metro/Micro Statistical Area Type,Combined Statistical Area Name,Combined Statistical Area Code,Metropolitan Division Area Name,Metropolitan Division Area Code
AP200308018,08/07/03,Mesosulfuron line,Miles Inc (Bayer Corp),8400 hawthorne rd,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,08/29/03,,,1035,22,,,AP0000950011,39.12172,-94.478888,1,rooftop,8400,Hawthorne Rd,,,Kansas City,MO,Jackson County,64120,US,Jackson,2021,29,29095,Kansas City,2938000,15500,2003,2,2.91E+14,29095015500,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX199908091,08/28/98,Asphalt - Basic,Superior Asphalt,n skiles street,Kansas City,Clay,"AP:  Closed out, per policy",AOP: Local Issued OP,08/28/03,,,OP,1826,,,AP0000472211,39.229799,-94.482619,1,street_center,,N Skiles Ct,,,Kansas City,MO,Clay County,64158,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29047,Kansas City,2938000,21307,3002,3,2.90E+14,29047021307,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX199905019,05/04/99,"Tanks, mills and mixers",Davis Paint Co,1311 iron st,Kansas City,Clay,AP:  Section 5 Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,08/25/03,,,082003-013,1574,,,AP0000470040,39.132465,-94.571456,1,range_interpolation,1311,Iron St,,,Kansas City,MO,Clay County,64116,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29047,North Kansas City,2953102,22100,6121,6,2.90E+14,29047022100,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX199908095,08/13/98,Plating - Basic,Jackson Plating & Polishing Inc,2638 jackson ave,Kansas City,Jackson,"AP:  Closed out, per policy",AOP: Local Issued OP,08/13/03,,,OP,1826,,,AP0000952167,39.076908,-94.534288,1,rooftop,2638,Jackson Ave,,,Kansas City,MO,Jackson County,64127,US,Jackson,2021,29,29095,Kansas City,2938000,16500,1014,1,2.91E+14,29095016500,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX199908017,08/04/99,Landfill,Allied Waste Ind Sanitary Landfill,8300 indiana ave,Kansas City,Jackson,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit,08/08/03,,,OP2003-037,1465,8/6/08,,AP0000952101,38.976671,-94.547366,1,rooftop,8300,Indiana Ave,,,Kansas City,MO,Jackson County,64132,US,Jackson,2021,29,29095,Kansas City,2938000,9600,3010,3,2.91E+14,29095009600,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200307042,07/10/03,New Production Line,Miles Inc (Bayer Corp),8400 hawthorne rd,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,08/07/03,,,1032,28,,,AP0000950011,39.12172,-94.478888,1,rooftop,8400,Hawthorne Rd,,,Kansas City,MO,Jackson County,64120,US,Jackson,2021,29,29095,Kansas City,2938000,15500,2003,2,2.91E+14,29095015500,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200307016,06/17/03,Paint booths,Final Finish,1600 w 8th st,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,07/29/03,,,,42,,,AP0000952424,39.105651,-94.604872,1,rooftop,1600,W 8th St,,,Kansas City,MO,Jackson County,64101,US,Jackson,2021,29,29095,Kansas City,2938000,15200,3018,3,2.91E+14,29095015200,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200302011,01/03/03,Sheeted Materials,Nitto Missouri Acquisition Corp,8485 prospect,Kansas City,Jackson,AP:  Operating Permit Issued,AOP: Basic Operating Permit Renewal,07/17/03,,,OP,195,1/2/08,,APD000952029,38.973621,-94.55707,1,rooftop,8485,Prospect Ave,,,Kansas City,MO,Jackson County,64132,US,Jackson,2021,29,29095,Kansas City,2938000,9600,2026,2,2.91E+14,29095009600,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX199908088,07/16/98,Metal Plating - Basic,Missouri Plating Company,7001 e 13th st,Kansas City,Jackson,"AP:  Closed out, per policy",AOP: Local Issued OP,07/16/03,,,OP,1826,,,AP0000952152,39.095299,-94.500663,1,rooftop,7001,E 13th St,,,Kansas City,MO,Jackson County,64126,US,Jackson,2021,29,29095,Kansas City,2938000,2100,2007,2,2.91E+14,29095002100,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX199908069,04/06/97,Chemical Manufacturing - Intermediate,Chemtech Terminals Inc,6301 ne birmingham rd,Kansas City,Clay,AP:  OP Application Replaced by New Submittal,AOP: Local Issued OP,07/14/03,,,OP,2290,,,APA000470046,39.154341,-94.505921,1,range_interpolation,6301,NE Birmingham Rd,,,Kansas City,MO,Clay County,64117,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29047,Kansas City,2938000,20602,4019,4,2.90E+14,29047020602,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200307060,07/11/03,Chemicals,Chemtech Terminals Inc,6301 ne birmingham rd,Kansas City,Clay,AP:  Operating Permit Issued,AOP: Basic Operating Permit Renewal,07/11/03,,,OP,0,7/10/08,,APA000470046,39.154341,-94.505921,1,range_interpolation,6301,NE Birmingham Rd,,,Kansas City,MO,Clay County,64117,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29047,Kansas City,2938000,20602,4019,4,2.90E+14,29047020602,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200307032,07/08/03,Permit Modification,Heritage Environmental Services Inc,8525 ne 38th street,Kansas City,Clay,AP:  Interprogram Coordination Completed,AP: Interprogram Coordination Task,07/08/03,,,,0,,,AP0000472222,39.162068,-94.482826,1,range_interpolation,8525,NE 38th St,,,Kansas City,MO,Clay County,64161,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29047,Kansas City,2938000,22200,3054,3,2.90E+14,29047022200,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200306091,06/24/03,Landfil Flare,Allied Waste Ind Sanitary Landfill,8300 indiana ave,Kansas City,Jackson,"AP:  Closed out, per policy",AP: Local CP,07/03/03,,,1010,9,,,AP0000952101,38.976671,-94.547366,1,rooftop,8300,Indiana Ave,,,Kansas City,MO,Jackson County,64132,US,Jackson,2021,29,29095,Kansas City,2938000,9600,3010,3,2.91E+14,29095009600,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200306109,06/25/03,40 in sheet fed presses,Lifetouch Publishing,10800 n ambassador dr,Kansas City,Platte,AP:  Permit Issued,AP: Local CP,07/03/03,,,1029,8,,,AP0001652421,39.288064,-94.678692,1,rooftop,10800,N Ambassador Dr,,,Kansas City,MO,Platte County,64153,US,Platte County,2021,29,29165,Kansas City,2938000,30201,4024,4,2.92E+14,29165030201,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX199908082,07/08/98,Basic,The Bratton Corporation,2801 e 85th st,Kansas City,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Local Issued OP,06/23/03,,,OP,1811,,,AP0000952034,38.972035,-94.554979,1,rooftop,2801,E 85th St,,,Kansas City,MO,Jackson County,64132,US,Jackson,2021,29,29095,Kansas City,2938000,9600,3016,3,2.91E+14,29095009600,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200212141,12/16/02,Change Responsible official,"Hallmark Cards, Inc",2501 mcgee st,Kansas City,Jackson,AP:  Amendment Approved,AOP: Part 70 Operating Permit Admin. Amendment,06/13/03,,,OP,179,,,AP0000950114,39.079886,-94.582436,0.99,rooftop,2501 R,McGee St,,,Kansas City,MO,Jackson County,64108,US,City of Kansas City,2021,29,29095,Kansas City,2938000,4400,1000,1,2.91E+14,29095004400,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200305024,05/07/03,Fungicide Manufacturing,Miles Inc (Bayer Corp),8400 hawthorne rd,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,06/09/03,,,1024,33,,,AP0000950011,39.12172,-94.478888,1,rooftop,8400,Hawthorne Rd,,,Kansas City,MO,Jackson County,64120,US,Jackson,2021,29,29095,Kansas City,2938000,15500,2003,2,2.91E+14,29095015500,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200305038,05/09/03,6-unit press,Nazarene Publishing House,2940 troost avenue,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,06/09/03,,,1027,31,,,APA000952005,39.073243,-94.571843,1,rooftop,2940,Troost Ave,,,Kansas City,MO,Jackson County,64109,US,City of Kansas City,2021,29,29095,Kansas City,2938000,4300,2014,2,2.91E+14,29095004300,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200304048,12/13/02,Incinerators,FC Industries,13508 oak st,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,05/16/03,,,OP,154,12/12/07,,AP0000952200,38.881755,-94.591567,1,rooftop,13508,Oak St,,,Kansas City,MO,Jackson County,64145,US,Jackson,2021,29,29095,Kansas City,2938000,13405,2011,2,2.91E+14,29095013405,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200303071,03/14/03,Asphalt Recycling crusher,Jacomo Trucking Asphalt Recycling,3800 ne skiles rd,Kansas City,Clay,AP:  Permit Issued,AP: Local CP,05/12/03,,,1015,59,,,AP0000472229,39.163961,-94.485416,0.76,rooftop,3800,N Skiles Ave,,,Kansas City,MO,Clay County,64161,US,City of Kansas City,2021,29,29047,Kansas City,2938000,22200,3054,3,2.90E+14,29047022200,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200304086,04/16/03,200 hp Boiler,Vance Brothers Inc,5201 brighton ave,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,05/12/03,,,1022,26,,,AP0000950037,39.03047,-94.527031,1,rooftop,5201,Brighton Ave,,,Kansas City,MO,Jackson County,64130,US,Jackson,2021,29,29095,Kansas City,2938000,7802,2001,2,2.91E+14,29095007802,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200305043,04/10/03,Hammermill & Conveyors,"Cargill, Inc.",2306 rochester st,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,05/09/03,,,1025,29,,,AP0000952001,39.121091,-94.555817,1,range_interpolation,2306,Rochester St,,,Kansas City,MO,Jackson County,64120,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29095,Kansas City,2938000,15500,1082,1,2.91E+14,29095015500,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200303115,03/24/03,Cold Water Condenser,Archer Daniels Midland Co,200 w 19th st,Kansas City,Clay,AP:  No Permit Required,AP: Applicability Determination Request,05/01/03,,,,38,,,AP0000470042,39.090811,-94.586008,1,range_interpolation,200,W 19th St,,,Kansas City,MO,Jackson County,64108,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29095,Kansas City,2938000,15800,1016,1,2.91E+14,29095015800,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200303080,03/14/03,Coffee,Folgers Coffee Co,701 broadway,Kansas City,Jackson,"AP:  Closed out, per policy",AOP: Part 70 Operating Permit 112J Revision P1,04/29/03,,,OP,46,,,AP0000950017,39.105082,-94.58776,1,rooftop,701,Broadway Blvd,,,Kansas City,MO,Jackson County,64105,US,Jackson,2021,29,29095,Kansas City,2938000,15701,1011,1,2.91E+14,29095015701,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200304141,04/21/03,Newspaper,The Kansas City Star,1729 grand blvd,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,04/24/03,,,OP,3,4/20/08,,AP0000950024,39.09255,-94.580938,1,rooftop,1729,Grand Blvd,,,Kansas City,MO,Jackson County,64108,US,Jackson,2021,29,29095,Kansas City,2938000,15800,2031,2,2.91E+14,29095015800,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX199908084,12/10/97,Newspaper - basic,The Kansas City Star,1729 grand blvd,Kansas City,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Local Issued OP,04/21/03,,,OP,1958,,,AP0000950024,39.09255,-94.580938,1,rooftop,1729,Grand Blvd,,,Kansas City,MO,Jackson County,64108,US,Jackson,2021,29,29095,Kansas City,2938000,15800,2031,2,2.91E+14,29095015800,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200303077,03/17/03,Concrete,Clarkson Construction Co,mexico city & tel aviv ave,Kansas City,Platte,"AP:  Closed Out, Inactive",AP: Local CP,04/11/03,,,1021,25,,,AP0001652423,39.314828,-94.715565,0.44,intersection,,Mexico City Ave,,,Kansas City,MO,Platte County,64153,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29165,Kansas City,2938000,980000,1028,1,2.92E+14,29165980000,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200303009,02/24/03,Hot oil heater,Vance Brothers Inc,5201 brighton ave,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,03/27/03,,,1020,31,,,AP0000950037,39.03047,-94.527031,1,rooftop,5201,Brighton Ave,,,Kansas City,MO,Jackson County,64130,US,Jackson,2021,29,29095,Kansas City,2938000,7802,2001,2,2.91E+14,29095007802,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200303091,03/17/03,Printing,Commercial Lithographing Co,1226 chestnut,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,03/19/03,,,OP,2,3/18/08,,AP0000950119,39.097728,-94.549519,1,rooftop,1226,Chestnut Ave,,,Kansas City,MO,Jackson County,64127,US,Jackson,2021,29,29095,Kansas City,2938000,16000,1011,1,2.91E+14,29095016000,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX199908079,11/09/97,Hospital - Intermediate,Trinity Lutheran Hospital,3030 baltimore ave,Kansas City,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Local Issued OP,03/17/03,,,OP,1954,11/9/02,,AP0000952088,39.072281,-94.586814,1,rooftop,3030,Baltimore Ave,,,Kansas City,MO,Jackson County,64108,US,Jackson,2021,29,29095,Kansas City,2938000,4400,1036,1,2.91E+14,29095004400,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200205161,05/15/02,Landfill,Allied Waste Ind Sanitary Landfill,8300 indiana ave,Kansas City,Jackson,"AP:  Closed out, per policy",AOP: Part 70 Operating Permit 112J Revision P1,03/17/03,,,OP,306,,,AP0000952101,38.976671,-94.547366,1,rooftop,8300,Indiana Ave,,,Kansas City,MO,Jackson County,64132,US,Jackson,2021,29,29095,Kansas City,2938000,9600,3010,3,2.91E+14,29095009600,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200303078,03/17/03,Pharmaceuticals,"Aventis Pharmaceuticals, Inc.",10236 marion park dr,Kansas City,Jackson,AP:  Operating Permit Issued,AOP: Basic Operating Permit Renewal,03/17/03,,,OP,0,3/16/08,,AP0000950063,39.048809,-94.595695,1,rooftop,10236,Marion Park Dr,,,Kansas City,MO,Jackson County,64137,US,City of Kansas City,2021,29,29095,Kansas City,2938000,7100,3000,3,2.91E+14,29095007100,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200211174,11/18/02,Chemical Manufacturing,Miles Inc (Bayer Corp),8400 hawthorne rd,Kansas City,Jackson,AP:  Operating Permit Issued,AOP: Basic Operating Permit Renewal,03/12/03,,,OP,114,11/17/07,,AP0000950011,39.12172,-94.478888,1,rooftop,8400,Hawthorne Rd,,,Kansas City,MO,Jackson County,64120,US,Jackson,2021,29,29095,Kansas City,2938000,15500,2003,2,2.91E+14,29095015500,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200301062,01/16/03,Increase Production,Ford Motor Company - Kansas City Plant,8121 e us hwy 69,Kansas City,Clay,AP:  No Permit Required,AP: Applicability Determination Request,03/07/03,,,,50,,,AP0000470019,38.998953,-94.49297,0.8,range_interpolation,8121,E 69th St,,,Kansas City,MO,Jackson County,64133,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29095,Kansas City,2938000,17500,1029,1,2.91E+14,29095017500,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200303015,02/27/03,Boxes,Western Container Co,4323 clary blvd,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,03/06/03,,,OP,7,2/26/08,,AP0000952019,39.047467,-94.519186,1,rooftop,4323,Clary Blvd,,,Kansas City,MO,Jackson County,64130,US,Jackson,2021,29,29095,Kansas City,2938000,17100,4013,4,2.91E+14,29095017100,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200302066,02/10/03,Press & starch-making,International Paper Company,4343 clary blvd,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,03/05/03,,,1017,23,,,AP0000952177,39.045879,-94.520965,1,rooftop,4343,Clary Blvd,,,Kansas City,MO,Jackson County,64130,US,Jackson,2021,29,29095,Kansas City,2938000,17100,4013,4,2.91E+14,29095017100,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200302065,02/10/03,Ownership change,American Grinding Systems,8116 wilson rd,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,03/04/03,,,1018,22,,,AP0000950004,39.110333,-94.4907,1,rooftop,8116,Wilson Rd,,,Kansas City,MO,Jackson County,64125,US,City of Kansas City,2021,29,29095,Kansas City,2938000,15500,1119,1,2.91E+14,29095015500,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX199908098,06/16/98,Concrete - Basic,Fordyce Concrete Co,5810 e 63rd st,Kansas City,Jackson,"AP:  Closed out, per policy",AOP: Local Issued OP,02/13/03,,,OP,1703,,,AP0000952022,39.016763,-94.516944,1,rooftop,5810,E 63rd St,,,Kansas City,MO,Jackson County,64133,US,City of Kansas City,2021,29,29095,Kansas City,2938000,17500,2020,2,2.91E+14,29095017500,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200205253,05/20/02,Asphalt Roofing - Subpart LLLLL,Performance Roof Systems,4821 chelsea avenue,Kansas City,Jackson,"AP:  Closed out, per policy",AOP: Part 70 Operating Permit 112J Revision P1,02/06/03,,,OP,262,,,APA000950177,39.037693,-94.527738,1,rooftop,4821,Chelsea Ave,,,Kansas City,MO,Jackson County,64130,US,Jackson,2021,29,29095,Kansas City,2938000,17100,4020,4,2.91E+14,29095017100,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
EX199807034,07/09/98,Grain/Seeds Processing-Basic,ADM/Growmark,6900 scarritt ave,Kansas City,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Local Issued OP,02/05/03,,,,1672,,,APB000950008,39.115727,-94.500361,1,rooftop,6900,Scarritt Ave,,,Kansas City,MO,Jackson County,64123,US,Jackson,2021,29,29095,Kansas City,2938000,15500,1095,1,2.91E+14,29095015500,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200301071,01/21/03,Human Cremation,Mount Moriah,10507 holmes rd,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,01/31/03,,,1016,10,,,AP0000952075,38.937287,-94.580232,1,rooftop,10507,Holmes Rd,,,Kansas City,MO,Jackson County,64131,US,Jackson,2021,29,29095,Kansas City,2938000,17300,1001,1,2.91E+14,29095017300,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200212108,12/20/02,Gel Coating Operation,New Surface,7400 e 12th st,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,01/30/03,,,962,41,,,AP0000952224,39.097341,-94.49586,1,rooftop,7400,E 12th St,,,Kansas City,MO,Jackson County,64126,US,Jackson,2021,29,29095,Kansas City,2938000,2000,1050,1,2.91E+14,29095002000,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200212117,12/23/02,Vinegar Acetator,Nakano Foods,2400 nicholson,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,01/23/03,,,1002,31,,,APA000952161,39.123922,-94.552858,1,rooftop,2400,Nicholson Ave,,,Kansas City,MO,Jackson County,64120,US,Jackson,2021,29,29095,Kansas City,2938000,15500,1070,1,2.91E+14,29095015500,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200205201,05/16/02,Reinforced Plastics - Subpart WWWW,New Surface,7400 e 12th st,Kansas City,Jackson,"AP:  Closed out, per policy",AOP: Part 70 Operating Permit 112J Revision P1,01/17/03,,,OP,246,,,AP0000952224,39.097341,-94.49586,1,rooftop,7400,E 12th St,,,Kansas City,MO,Jackson County,64126,US,Jackson,2021,29,29095,Kansas City,2938000,2000,1050,1,2.91E+14,29095002000,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200212118,12/23/02,Landfill,Allied Waste Ind Sanitary Landfill,8300 indiana ave,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,01/17/03,,,1010,25,,,AP0000952101,38.976671,-94.547366,1,rooftop,8300,Indiana Ave,,,Kansas City,MO,Jackson County,64132,US,Jackson,2021,29,29095,Kansas City,2938000,9600,3010,3,2.91E+14,29095009600,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200212144,12/30/02,Finesse Line Control,Harley Davidson Motor Co,11401 n congress,Kansas City,Platte,AP:  Permit Issued,AP: Local CP,01/14/03,,,1014,15,,,AP0001652415,39.299756,-94.661893,1,rooftop,11401,N Congress Ave,,,Kansas City,MO,Platte County,64153,US,Platte County,2021,29,29165,Kansas City,2938000,30201,4015,4,2.92E+14,29165030201,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
